Company,Job_Title,Location,Salary_INR
CloudScale,Data Scientist,Bangalore,1010041
AI-Flow,Full Stack Developer,Hyderabad,719657
AI-Flow,Prompt Engineer,Mumbai,2435962
DataLogic,Prompt Engineer,Delhi,1208524
DataLogic,Prompt Engineer,Delhi,1621207
TechNova,Backend Engineer,Bangalore,2266207
TechNova,Data Scientist,Hyderabad,2334623
AI-Flow,Full Stack Developer,Bangalore,1564750
DeepSolutions,AI Engineer,Remote,2297125
AI-Flow,Backend Engineer,Pune,1411906
CloudScale,AI Engineer,Hyderabad,1202131
TechNova,Full Stack Developer,Hyderabad,632990
AI-Flow,Full Stack Developer,Delhi,1474145
AI-Flow,AI Engineer,Pune,1261333
TechNova,Full Stack Developer,Bangalore,1651309
TechNova,Full Stack Developer,Hyderabad,1372006
TechNova,Prompt Engineer,Pune,2297313
CloudScale,Backend Engineer,Remote,1092014
DeepSolutions,AI Engineer,Hyderabad,989924
CloudScale,Data Scientist,Mumbai,878922
DataLogic,Prompt Engineer,Delhi,2060362
CloudScale,AI Engineer,Bangalore,1989670
AI-Flow,Data Scientist,Pune,935025
AI-Flow,Full Stack Developer,Delhi,1748074
DeepSolutions,Prompt Engineer,Hyderabad,1973288
AI-Flow,Full Stack Developer,Delhi,1826209
AI-Flow,Full Stack Developer,Hyderabad,990814
DataLogic,Data Scientist,Pune,1538802
CloudScale,Full Stack Developer,Remote,1306184
DeepSolutions,Backend Engineer,Bangalore,1448109
CloudScale,Prompt Engineer,Delhi,2199271
AI-Flow,Data Scientist,Delhi,2091670
CloudScale,Backend Engineer,Hyderabad,2028831
CloudScale,Full Stack Developer,Delhi,986189
DataLogic,AI Engineer,Delhi,1720520
TechNova,Backend Engineer,Bangalore,1933648
AI-Flow,AI Engineer,Remote,705593
TechNova,Full Stack Developer,Bangalore,2423455
AI-Flow,Data Scientist,Pune,718795
AI-Flow,Backend Engineer,Delhi,800468
DataLogic,Backend Engineer,Remote,2468646
TechNova,AI Engineer,Delhi,2423811
CloudScale,Full Stack Developer,Mumbai,1960903
DeepSolutions,Prompt Engineer,Mumbai,1113217
TechNova,AI Engineer,Pune,2087792
CloudScale,AI Engineer,Bangalore,2191805
AI-Flow,Prompt Engineer,Mumbai,2425312
DeepSolutions,Full Stack Developer,Hyderabad,1387406
TechNova,Prompt Engineer,Pune,1246388
DeepSolutions,Full Stack Developer,Bangalore,1766790
DeepSolutions,Data Scientist,Remote,1923536
DataLogic,Backend Engineer,Mumbai,1665482
AI-Flow,Full Stack Developer,Remote,2283891
DeepSolutions,Prompt Engineer,Mumbai,774551
TechNova,AI Engineer,Delhi,2365043
CloudScale,Prompt Engineer,Hyderabad,1088404
TechNova,Backend Engineer,Remote,1592164
CloudScale,Data Scientist,Mumbai,1238086
DeepSolutions,Data Scientist,Bangalore,1175632
AI-Flow,Backend Engineer,Pune,2254283
AI-Flow,Data Scientist,Hyderabad,1247812
AI-Flow,Data Scientist,Mumbai,660501
TechNova,Backend Engineer,Hyderabad,1279864
AI-Flow,Full Stack Developer,Hyderabad,1393282
DataLogic,Backend Engineer,Pune,1698783
CloudScale,Data Scientist,Pune,1917551
DeepSolutions,AI Engineer,Mumbai,626344
DeepSolutions,Prompt Engineer,Hyderabad,635254
CloudScale,Data Scientist,Remote,1225489
CloudScale,AI Engineer,Remote,1640904
DeepSolutions,Data Scientist,Remote,1424976
DeepSolutions,Data Scientist,Delhi,1537011
CloudScale,Prompt Engineer,Pune,1444693
DeepSolutions,AI Engineer,Delhi,892616
AI-Flow,Data Scientist,Pune,1644251
TechNova,Full Stack Developer,Remote,1857634
DataLogic,Backend Engineer,Mumbai,2016219
CloudScale,Backend Engineer,Remote,1993486
DeepSolutions,AI Engineer,Pune,1934767
DataLogic,Prompt Engineer,Bangalore,1160639
AI-Flow,Prompt Engineer,Bangalore,2119864
DataLogic,Prompt Engineer,Bangalore,1284924
DataLogic,AI Engineer,Bangalore,994381
AI-Flow,AI Engineer,Hyderabad,1976063
AI-Flow,Prompt Engineer,Delhi,1235313
DataLogic,Full Stack Developer,Delhi,1149478
CloudScale,Data Scientist,Mumbai,1289885
DeepSolutions,AI Engineer,Pune,2397098
CloudScale,Full Stack Developer,Mumbai,1235199
DeepSolutions,Full Stack Developer,Mumbai,863322
DeepSolutions,Backend Engineer,Hyderabad,792818
AI-Flow,Full Stack Developer,Remote,1460366
CloudScale,Backend Engineer,Delhi,751516
AI-Flow,Prompt Engineer,Mumbai,2075265
CloudScale,Prompt Engineer,Bangalore,2479533
AI-Flow,Prompt Engineer,Remote,1953532
DeepSolutions,Backend Engineer,Pune,1776095
AI-Flow,Prompt Engineer,Delhi,2320707
CloudScale,AI Engineer,Bangalore,1425892
AI-Flow,Backend Engineer,Bangalore,2430855
TechNova,Prompt Engineer,Bangalore,924925
DeepSolutions,AI Engineer,Remote,1750789
AI-Flow,Full Stack Developer,Hyderabad,2481660
DeepSolutions,Backend Engineer,Remote,981092
TechNova,Backend Engineer,Mumbai,1884137
DataLogic,Backend Engineer,Delhi,2306862
AI-Flow,Backend Engineer,Mumbai,2474983
DeepSolutions,Data Scientist,Remote,690107
AI-Flow,Data Scientist,Delhi,2117791
TechNova,Backend Engineer,Remote,670741
DataLogic,Backend Engineer,Mumbai,2372913
TechNova,Prompt Engineer,Hyderabad,2075590
TechNova,Data Scientist,Delhi,1306586
TechNova,Data Scientist,Bangalore,1553503
DeepSolutions,Backend Engineer,Pune,1088390
AI-Flow,Backend Engineer,Mumbai,2459791
AI-Flow,AI Engineer,Hyderabad,1281502
TechNova,Full Stack Developer,Hyderabad,608342
TechNova,Data Scientist,Delhi,1305382
AI-Flow,Prompt Engineer,Delhi,1244026
DeepSolutions,Backend Engineer,Mumbai,867934
DeepSolutions,Prompt Engineer,Pune,2055757
CloudScale,Prompt Engineer,Mumbai,825689
TechNova,Data Scientist,Hyderabad,1564091
DeepSolutions,Backend Engineer,Remote,2253399
TechNova,Data Scientist,Bangalore,1902496
DataLogic,Data Scientist,Delhi,2410719
CloudScale,AI Engineer,Delhi,1725793
TechNova,Data Scientist,Mumbai,1619963
DataLogic,Full Stack Developer,Pune,669540
DataLogic,AI Engineer,Delhi,873317
AI-Flow,AI Engineer,Delhi,1654207
DeepSolutions,Data Scientist,Hyderabad,861342
CloudScale,Backend Engineer,Pune,651219
AI-Flow,Full Stack Developer,Bangalore,1454358
DeepSolutions,Full Stack Developer,Hyderabad,641820
TechNova,Data Scientist,Hyderabad,1551442
DataLogic,Full Stack Developer,Pune,1917016
TechNova,Prompt Engineer,Hyderabad,2202188
AI-Flow,Data Scientist,Bangalore,1326687
CloudScale,AI Engineer,Mumbai,2093647
TechNova,Backend Engineer,Hyderabad,826533
CloudScale,Full Stack Developer,Remote,606320
DeepSolutions,Full Stack Developer,Mumbai,1046102
CloudScale,Full Stack Developer,Pune,929247
DataLogic,AI Engineer,Remote,2268123
AI-Flow,Full Stack Developer,Hyderabad,1078634
DeepSolutions,Backend Engineer,Delhi,613986
TechNova,Data Scientist,Pune,1933005
AI-Flow,Prompt Engineer,Bangalore,1679542
DeepSolutions,Backend Engineer,Delhi,1486804
DeepSolutions,Backend Engineer,Mumbai,1214499
TechNova,Data Scientist,Hyderabad,921792
DeepSolutions,Data Scientist,Pune,2291675
CloudScale,Prompt Engineer,Hyderabad,1514662
CloudScale,Prompt Engineer,Delhi,939593
AI-Flow,Data Scientist,Bangalore,1928362
DataLogic,Backend Engineer,Hyderabad,1455645
TechNova,AI Engineer,Delhi,1515262
AI-Flow,Backend Engineer,Pune,1304000
TechNova,Full Stack Developer,Remote,1015656
DeepSolutions,Data Scientist,Pune,1113384
CloudScale,Data Scientist,Delhi,1825156
AI-Flow,Data Scientist,Mumbai,2056923
AI-Flow,Prompt Engineer,Bangalore,2473659
DeepSolutions,Data Scientist,Mumbai,2305571
TechNova,Prompt Engineer,Pune,1954419
TechNova,Prompt Engineer,Pune,2479774
DeepSolutions,Prompt Engineer,Bangalore,1698062
CloudScale,Prompt Engineer,Bangalore,1936703
AI-Flow,Backend Engineer,Pune,2108382
TechNova,Prompt Engineer,Delhi,1398541
TechNova,Backend Engineer,Mumbai,1066891
DeepSolutions,AI Engineer,Bangalore,2330422
DeepSolutions,Data Scientist,Pune,1627562
TechNova,AI Engineer,Remote,2074362
DeepSolutions,Data Scientist,Pune,1313772
DataLogic,Full Stack Developer,Hyderabad,1923706
DeepSolutions,AI Engineer,Mumbai,1590270
DataLogic,Prompt Engineer,Pune,1283526
AI-Flow,Prompt Engineer,Delhi,732548
DeepSolutions,Prompt Engineer,Mumbai,1435121
AI-Flow,Data Scientist,Mumbai,1786018
TechNova,Backend Engineer,Bangalore,1044678
DataLogic,Backend Engineer,Bangalore,1783494
DeepSolutions,Data Scientist,Delhi,1635439
DeepSolutions,Prompt Engineer,Hyderabad,2259567
DeepSolutions,Full Stack Developer,Mumbai,1596624
DeepSolutions,Backend Engineer,Mumbai,759256
DataLogic,AI Engineer,Bangalore,2241071
TechNova,Data Scientist,Remote,1390864
DeepSolutions,Data Scientist,Pune,2125218
CloudScale,Prompt Engineer,Bangalore,796132
CloudScale,AI Engineer,Delhi,819606
AI-Flow,Prompt Engineer,Delhi,1923617
CloudScale,AI Engineer,Hyderabad,1164727
CloudScale,Prompt Engineer,Delhi,1095631
TechNova,Backend Engineer,Mumbai,784923
CloudScale,Prompt Engineer,Bangalore,2109063
AI-Flow,Prompt Engineer,Delhi,2324262
DeepSolutions,Backend Engineer,Bangalore,2367382
TechNova,Full Stack Developer,Delhi,808374
DataLogic,AI Engineer,Hyderabad,2212112
CloudScale,Backend Engineer,Remote,988675
TechNova,Prompt Engineer,Remote,652157
DataLogic,Data Scientist,Remote,960351
TechNova,Backend Engineer,Delhi,1665417
CloudScale,Prompt Engineer,Pune,783794
CloudScale,Prompt Engineer,Hyderabad,1905146
DeepSolutions,Data Scientist,Hyderabad,2141410
CloudScale,Data Scientist,Hyderabad,1352887
DataLogic,Prompt Engineer,Delhi,975712
CloudScale,Backend Engineer,Remote,722102
CloudScale,Data Scientist,Bangalore,1236319
CloudScale,Backend Engineer,Hyderabad,1474854
AI-Flow,Prompt Engineer,Delhi,703993
AI-Flow,Prompt Engineer,Bangalore,1225101
DataLogic,Data Scientist,Hyderabad,1471656
CloudScale,AI Engineer,Hyderabad,1377691
DeepSolutions,AI Engineer,Remote,2453502
TechNova,AI Engineer,Remote,1765836
AI-Flow,Backend Engineer,Remote,1083445
CloudScale,Full Stack Developer,Mumbai,717752
AI-Flow,Data Scientist,Delhi,814627
AI-Flow,Data Scientist,Delhi,1452268
TechNova,Full Stack Developer,Hyderabad,887695
AI-Flow,AI Engineer,Pune,828911
AI-Flow,AI Engineer,Delhi,807568
DataLogic,AI Engineer,Delhi,2026463
TechNova,Prompt Engineer,Hyderabad,1519654
TechNova,Prompt Engineer,Delhi,902724
DataLogic,Backend Engineer,Remote,1713485
CloudScale,Prompt Engineer,Pune,665486
DeepSolutions,Prompt Engineer,Hyderabad,669511
CloudScale,Data Scientist,Bangalore,1851864
AI-Flow,AI Engineer,Delhi,1323408
DeepSolutions,Backend Engineer,Hyderabad,1055635
AI-Flow,Backend Engineer,Remote,1192078
CloudScale,Prompt Engineer,Bangalore,2413546
DeepSolutions,Backend Engineer,Mumbai,2006645
AI-Flow,Full Stack Developer,Remote,1402179
AI-Flow,Data Scientist,Bangalore,1550639
DataLogic,AI Engineer,Remote,2212530
DeepSolutions,Backend Engineer,Remote,1844583
DataLogic,AI Engineer,Pune,2027237
TechNova,Data Scientist,Delhi,687139
TechNova,Prompt Engineer,Remote,615700
DeepSolutions,Backend Engineer,Pune,694808
AI-Flow,Backend Engineer,Remote,1069311
DeepSolutions,AI Engineer,Remote,2175583
DataLogic,AI Engineer,Hyderabad,1404314
DataLogic,Backend Engineer,Bangalore,1052036
AI-Flow,AI Engineer,Remote,1370113
DeepSolutions,Prompt Engineer,Delhi,1971967
DeepSolutions,AI Engineer,Delhi,2408736
TechNova,Prompt Engineer,Remote,2448247
TechNova,Backend Engineer,Hyderabad,1600854
CloudScale,AI Engineer,Pune,702769
AI-Flow,Full Stack Developer,Bangalore,2272453
DeepSolutions,Prompt Engineer,Bangalore,1522999
DataLogic,Full Stack Developer,Bangalore,767150
AI-Flow,Backend Engineer,Delhi,1431354
DeepSolutions,Prompt Engineer,Bangalore,753648
AI-Flow,Backend Engineer,Bangalore,809076
DeepSolutions,Prompt Engineer,Mumbai,991993
CloudScale,Prompt Engineer,Delhi,777193
CloudScale,Backend Engineer,Delhi,951156
CloudScale,Backend Engineer,Delhi,1043865
DataLogic,Prompt Engineer,Mumbai,2286412
DeepSolutions,Full Stack Developer,Hyderabad,766686
DataLogic,Backend Engineer,Remote,1106370
AI-Flow,AI Engineer,Pune,712415
TechNova,AI Engineer,Bangalore,2062897
AI-Flow,AI Engineer,Hyderabad,2309657
TechNova,Data Scientist,Hyderabad,1174726
AI-Flow,AI Engineer,Mumbai,2025891
AI-Flow,Data Scientist,Bangalore,990446
CloudScale,Prompt Engineer,Remote,1416541
DataLogic,Data Scientist,Bangalore,788413
DeepSolutions,Backend Engineer,Delhi,2182304
CloudScale,AI Engineer,Remote,1517592
DataLogic,Backend Engineer,Pune,1279186
AI-Flow,Prompt Engineer,Remote,2418863
DataLogic,Full Stack Developer,Bangalore,937025
DataLogic,Full Stack Developer,Remote,1620643
DataLogic,Backend Engineer,Mumbai,1479468
DataLogic,Full Stack Developer,Delhi,1361226
DeepSolutions,AI Engineer,Remote,2003363
DataLogic,Data Scientist,Delhi,2468288
TechNova,AI Engineer,Bangalore,771011
DeepSolutions,AI Engineer,Hyderabad,816513
TechNova,Data Scientist,Hyderabad,2159619
DeepSolutions,AI Engineer,Hyderabad,1408294
TechNova,Data Scientist,Mumbai,1114314
TechNova,AI Engineer,Delhi,912447
AI-Flow,Prompt Engineer,Delhi,1379815
CloudScale,Full Stack Developer,Bangalore,1459396
CloudScale,Full Stack Developer,Mumbai,762532
AI-Flow,Data Scientist,Pune,828835
CloudScale,AI Engineer,Mumbai,974230
TechNova,Data Scientist,Remote,1761809
CloudScale,AI Engineer,Delhi,2410356
DeepSolutions,AI Engineer,Mumbai,1750197
DeepSolutions,Full Stack Developer,Pune,1786899
CloudScale,Backend Engineer,Pune,1343803
DataLogic,AI Engineer,Mumbai,1774237
CloudScale,Backend Engineer,Delhi,2135582
AI-Flow,AI Engineer,Remote,1042783
TechNova,Full Stack Developer,Remote,2252938
AI-Flow,Backend Engineer,Bangalore,1064204
CloudScale,Data Scientist,Remote,1561244
TechNova,Prompt Engineer,Bangalore,991972
DataLogic,Backend Engineer,Bangalore,2108959
DataLogic,Full Stack Developer,Mumbai,2343186
TechNova,Prompt Engineer,Bangalore,1725270
CloudScale,Full Stack Developer,Hyderabad,715505
AI-Flow,Backend Engineer,Pune,817966
CloudScale,AI Engineer,Pune,1441901
TechNova,Prompt Engineer,Hyderabad,1916266
DeepSolutions,Backend Engineer,Delhi,663094
DataLogic,AI Engineer,Remote,1785344
CloudScale,Data Scientist,Pune,1973672
DeepSolutions,AI Engineer,Bangalore,684822
CloudScale,AI Engineer,Bangalore,760631
AI-Flow,Backend Engineer,Hyderabad,1109724
DataLogic,Full Stack Developer,Remote,677736
CloudScale,AI Engineer,Pune,1088144
AI-Flow,AI Engineer,Remote,1822589
CloudScale,Full Stack Developer,Remote,960718
CloudScale,Backend Engineer,Pune,1685642
TechNova,Prompt Engineer,Remote,2261446
DataLogic,Backend Engineer,Bangalore,1065059
DataLogic,Prompt Engineer,Bangalore,1971575
DataLogic,Prompt Engineer,Remote,1092126
AI-Flow,AI Engineer,Pune,1494046
TechNova,Backend Engineer,Mumbai,936464
TechNova,Full Stack Developer,Bangalore,911270
CloudScale,Full Stack Developer,Delhi,1060590
DeepSolutions,Full Stack Developer,Pune,1213968
DeepSolutions,Prompt Engineer,Delhi,2217819
TechNova,AI Engineer,Delhi,779065
AI-Flow,Data Scientist,Mumbai,936219
DataLogic,AI Engineer,Remote,1245462
TechNova,Data Scientist,Hyderabad,1362992
CloudScale,AI Engineer,Hyderabad,2327066
AI-Flow,Data Scientist,Hyderabad,2238727
AI-Flow,Full Stack Developer,Hyderabad,895568
TechNova,Full Stack Developer,Remote,2231403
DeepSolutions,Backend Engineer,Hyderabad,1520332
CloudScale,Prompt Engineer,Delhi,1921116
DataLogic,AI Engineer,Pune,1137244
DeepSolutions,Prompt Engineer,Bangalore,1266054
DeepSolutions,Data Scientist,Remote,1720407
AI-Flow,Backend Engineer,Bangalore,713381
AI-Flow,Backend Engineer,Remote,1303412
CloudScale,Prompt Engineer,Mumbai,2305299
TechNova,Backend Engineer,Delhi,2120214
TechNova,AI Engineer,Pune,2448533
AI-Flow,Prompt Engineer,Pune,2254411
AI-Flow,Backend Engineer,Bangalore,1618152
DataLogic,AI Engineer,Remote,1778589
TechNova,Full Stack Developer,Hyderabad,862075
DeepSolutions,Full Stack Developer,Pune,1997919
DeepSolutions,Full Stack Developer,Pune,2212460
AI-Flow,Backend Engineer,Delhi,1485344
TechNova,Backend Engineer,Bangalore,1972446
DataLogic,Backend Engineer,Remote,1280985
AI-Flow,AI Engineer,Mumbai,1525481
DataLogic,Backend Engineer,Hyderabad,2482719
DataLogic,Backend Engineer,Remote,794499
DeepSolutions,AI Engineer,Bangalore,941634
DeepSolutions,Data Scientist,Bangalore,1410429
AI-Flow,AI Engineer,Mumbai,790549
AI-Flow,Full Stack Developer,Hyderabad,2260332
TechNova,AI Engineer,Mumbai,953508
DeepSolutions,AI Engineer,Hyderabad,723233
DeepSolutions,Backend Engineer,Bangalore,1734636
DeepSolutions,Prompt Engineer,Bangalore,2440816
AI-Flow,AI Engineer,Remote,724261
CloudScale,Backend Engineer,Mumbai,1028713
CloudScale,AI Engineer,Hyderabad,863156
DeepSolutions,Prompt Engineer,Pune,661442
TechNova,AI Engineer,Bangalore,1180285
AI-Flow,AI Engineer,Hyderabad,2307519
DeepSolutions,Prompt Engineer,Hyderabad,2378405
DataLogic,Full Stack Developer,Hyderabad,2316795
CloudScale,AI Engineer,Hyderabad,1750399
CloudScale,AI Engineer,Pune,992680
CloudScale,Prompt Engineer,Bangalore,1680116
CloudScale,AI Engineer,Bangalore,878606
AI-Flow,Prompt Engineer,Bangalore,888801
TechNova,Full Stack Developer,Hyderabad,2442530
DataLogic,Prompt Engineer,Delhi,1451619
TechNova,AI Engineer,Delhi,1236279
DataLogic,Prompt Engineer,Pune,863575
DataLogic,Full Stack Developer,Hyderabad,1035892
DeepSolutions,Backend Engineer,Pune,1420886
DataLogic,Backend Engineer,Remote,1598774
DataLogic,Full Stack Developer,Delhi,662913
DataLogic,Prompt Engineer,Pune,639612
DeepSolutions,Full Stack Developer,Delhi,1739088
AI-Flow,Backend Engineer,Pune,1936914
DataLogic,AI Engineer,Hyderabad,2348434
DataLogic,AI Engineer,Hyderabad,1957263
CloudScale,Data Scientist,Pune,1997594
DataLogic,Prompt Engineer,Pune,2480014
DeepSolutions,Full Stack Developer,Hyderabad,1211710
CloudScale,Prompt Engineer,Pune,2167483
DataLogic,Prompt Engineer,Mumbai,1504810
CloudScale,Data Scientist,Mumbai,2372145
DataLogic,Backend Engineer,Delhi,781791
AI-Flow,AI Engineer,Remote,666336
CloudScale,Full Stack Developer,Remote,1125567
DeepSolutions,Full Stack Developer,Bangalore,2024933
AI-Flow,Full Stack Developer,Pune,1138948
DataLogic,Prompt Engineer,Bangalore,1513990
AI-Flow,Data Scientist,Mumbai,797815
TechNova,AI Engineer,Delhi,758421
DeepSolutions,Prompt Engineer,Mumbai,1035574
DeepSolutions,Prompt Engineer,Bangalore,1323811
AI-Flow,Prompt Engineer,Delhi,1718915
DataLogic,AI Engineer,Bangalore,1522818
DataLogic,Prompt Engineer,Bangalore,698774
TechNova,AI Engineer,Pune,1205257
CloudScale,Prompt Engineer,Bangalore,2479669
DeepSolutions,Prompt Engineer,Remote,1592906
DataLogic,Data Scientist,Pune,2268760
TechNova,Data Scientist,Pune,701641
DataLogic,Full Stack Developer,Pune,1748111
DataLogic,AI Engineer,Hyderabad,1946538
CloudScale,Prompt Engineer,Pune,1709023
CloudScale,Backend Engineer,Remote,1303801
DataLogic,Data Scientist,Pune,1119016
DeepSolutions,Data Scientist,Pune,2483676
AI-Flow,Backend Engineer,Remote,1777701
DeepSolutions,Full Stack Developer,Mumbai,1222754
DataLogic,Full Stack Developer,Hyderabad,1317058
DeepSolutions,Data Scientist,Pune,2334286
CloudScale,Full Stack Developer,Bangalore,2013623
AI-Flow,AI Engineer,Pune,1095728
CloudScale,Data Scientist,Hyderabad,1672716
DataLogic,Backend Engineer,Mumbai,1450906
DeepSolutions,Full Stack Developer,Bangalore,1983446
DeepSolutions,AI Engineer,Delhi,975890
TechNova,Full Stack Developer,Pune,840653
DeepSolutions,Full Stack Developer,Bangalore,2334183
DeepSolutions,Backend Engineer,Remote,660769
DataLogic,Data Scientist,Delhi,2348153
TechNova,Prompt Engineer,Bangalore,603968
CloudScale,Prompt Engineer,Pune,838847
TechNova,Full Stack Developer,Delhi,994624
TechNova,Data Scientist,Remote,2346826
TechNova,AI Engineer,Remote,2496793
CloudScale,AI Engineer,Delhi,2325611
DataLogic,Backend Engineer,Hyderabad,1176013
DeepSolutions,AI Engineer,Delhi,687602
TechNova,AI Engineer,Mumbai,1689020
DeepSolutions,Full Stack Developer,Remote,1127433
CloudScale,Prompt Engineer,Hyderabad,1846895
CloudScale,Full Stack Developer,Remote,617747
TechNova,Full Stack Developer,Mumbai,678490
AI-Flow,Full Stack Developer,Remote,1746174
TechNova,AI Engineer,Pune,1895466
AI-Flow,AI Engineer,Remote,713234
CloudScale,AI Engineer,Remote,1432752
DeepSolutions,Data Scientist,Bangalore,1056323
TechNova,Prompt Engineer,Pune,2269218
DataLogic,AI Engineer,Hyderabad,2280453
TechNova,Full Stack Developer,Bangalore,1034430
DeepSolutions,Prompt Engineer,Hyderabad,1946699
AI-Flow,Prompt Engineer,Bangalore,898091
CloudScale,AI Engineer,Hyderabad,1277298
DataLogic,Backend Engineer,Pune,1699064
TechNova,Prompt Engineer,Bangalore,2119608
DataLogic,Backend Engineer,Hyderabad,1283840
DeepSolutions,Backend Engineer,Pune,615940
TechNova,Data Scientist,Remote,1821123
AI-Flow,AI Engineer,Delhi,975898
TechNova,Backend Engineer,Pune,1245522
TechNova,AI Engineer,Hyderabad,1892806
DeepSolutions,Prompt Engineer,Remote,1247486
CloudScale,AI Engineer,Bangalore,2149130
